episode,total_reward,average_q,safe_rate_100,attempted,executed,steps,epsilon,training_loss
657,-50.1390433656,-12.2964134216,0.1800000000,72,55,82,0.3626083000,2.402558
658,-13.0362298799,-12.4073104858,0.1800000000,110,91,140,0.3612223000,2.089180
659,-52.7485463028,-12.5100450516,0.1800000000,69,53,81,0.3604204000,2.120988
660,-5.3792192509,-13.8933544159,0.1700000000,132,113,154,0.3588958000,2.041734
661,-97.6713300570,-13.1511898041,0.1700000000,71,57,85,0.3580543000,1.921940
662,-316.5474133919,-12.7518787384,0.1700000000,836,715,1000,0.3481543000,2.190065
663,-54.8596046278,-12.6886520386,0.1700000000,124,111,158,0.3465901000,2.074451
664,-41.0977212416,-12.6034564972,0.1700000000,155,137,171,0.3448972000,2.407491
665,-35.8743141405,-13.3337392807,0.1700000000,94,81,122,0.3436894000,2.584950
666,-45.4728694413,-12.7410459518,0.1700000000,109,92,142,0.3422836000,2.277532
667,-30.3468810815,-12.4615669250,0.1700000000,71,61,78,0.3415114000,2.280312
668,59.9402100538,-11.8292636871,0.1800000000,96,81,133,0.3401947000,2.100520
669,-19.4135175357,-12.3260765076,0.1800000000,109,97,141,0.3387988000,2.281851
670,35.6858654828,-12.3909006119,0.1800000000,85,73,96,0.3378484000,2.395418
671,-49.4430035917,-12.6094369888,0.1800000000,69,63,84,0.3370168000,2.437915
672,-22.6034953575,-11.0113849640,0.1800000000,123,104,151,0.3355219000,2.506455
673,-17.7903964564,-11.8012781143,0.1800000000,71,60,81,0.3347200000,2.316325
674,-313.9048048991,-11.3105106354,0.1800000000,505,419,570,0.3290770000,2.283250
675,-39.2321094293,-9.9795255661,0.1800000000,138,113,163,0.3274633000,2.249028
676,-49.8168146684,-11.6535720825,0.1700000000,105,94,124,0.3262357000,2.022367
677,25.9309652595,-10.7788295746,0.1700000000,180,156,218,0.3240775000,2.011047
678,20.5587551714,-10.9725494385,0.1800000000,83,71,110,0.3229885000,2.201193
679,-27.1244469101,-9.6964492798,0.1800000000,97,87,105,0.3219490000,2.382134
680,-21.2109870313,-11.3303871155,0.1800000000,113,97,124,0.3207214000,2.300909
681,-214.0409781954,-10.4546623230,0.1800000000,151,120,171,0.3190285000,2.219344
682,-259.1973701374,-10.4295406342,0.1800000000,917,763,1000,0.3091285000,2.279247
683,-14.7900750057,-10.6892948151,0.1800000000,152,135,168,0.3074653000,2.317161
684,-343.4067914393,-9.9808464050,0.1800000000,921,777,1000,0.2975653000,2.457500
685,-38.6511869836,-9.5172119141,0.1800000000,107,95,137,0.2962090000,2.511616
686,-249.0373941311,-7.4293098450,0.1800000000,612,510,718,0.2891008000,2.424081
687,-47.9557679781,-9.0481643677,0.1700000000,128,106,151,0.2876059000,2.268672
688,-302.3403553362,-8.3887996674,0.1700000000,875,744,1000,0.2777059000,2.381336
689,0.2179172244,-10.7982368469,0.1700000000,110,94,143,0.2762902000,2.243657
690,-49.7172912633,-9.6590366364,0.1700000000,96,79,119,0.2751121000,2.429678
691,18.0018888224,-9.3124351501,0.1700000000,90,77,134,0.2737855000,2.380144
692,-12.1374249004,-10.2703609467,0.1700000000,97,81,123,0.2725678000,2.344593
693,-74.1520032143,-11.1967353821,0.1700000000,77,61,86,0.2717164000,2.167215
694,-15.7820646882,-9.8797254562,0.1600000000,104,91,130,0.2704294000,2.259035
695,-14.8977508439,-11.4926452637,0.1600000000,88,74,102,0.2694196000,2.355068
696,-29.0392458352,-10.0632734299,0.1600000000,151,129,184,0.2675980000,2.513778
697,23.8132572743,-10.2394704819,0.1700000000,80,67,110,0.2665090000,2.359177
698,-282.4766521925,-10.8106393814,0.1600000000,873,742,1000,0.2566090000,2.439647
699,14.6280965788,-9.6428804398,0.1700000000,99,86,119,0.2554309000,2.132680
700,-39.1928459251,-10.8492574692,0.1700000000,130,104,150,0.2539459000,2.354987
701,-243.8921885359,-10.5834369659,0.1700000000,849,708,1000,0.2440459000,2.651805
702,-9.9962571219,-11.1613712311,0.1700000000,114,103,130,0.2427589000,2.365660
703,-35.9329077322,-10.7508754730,0.1700000000,117,103,147,0.2413036000,2.356950
704,-254.8548502086,-12.9068307877,0.1700000000,807,709,1000,0.2314036000,2.510911
705,44.4174583634,-11.3005275726,0.1800000000,84,66,126,0.2301562000,1.988246
706,-36.2865146469,-12.0691690445,0.1800000000,100,82,110,0.2290672000,2.475999
707,43.2510576684,-11.7172107697,0.1900000000,116,95,130,0.2277802000,2.371140
708,-139.7611680584,-11.8303079605,0.1900000000,722,604,1000,0.2178802000,2.490935
709,19.2988678562,-11.0700683594,0.1900000000,97,83,105,0.2168407000,2.237694
710,-168.7039950060,-11.5916328430,0.1800000000,142,120,187,0.2149894000,2.437744
711,-271.4225075416,-10.4128561020,0.1800000000,771,656,1000,0.2050894000,2.483968
712,-253.0571280734,-10.6573438644,0.1700000000,819,689,1000,0.1951894000,2.452659
713,-408.9157622272,-11.0480003357,0.1700000000,641,535,737,0.1878931000,2.585576
714,-228.8429169822,-12.0198745728,0.1600000000,767,639,1000,0.1779931000,2.467988
715,-297.9301879575,-11.8406972885,0.1600000000,818,701,1000,0.1680931000,2.509930
716,-284.4039143419,-12.4204883575,0.1600000000,827,727,1000,0.1581931000,2.411014
717,-291.1368361054,-12.6611623764,0.1600000000,830,711,1000,0.1482931000,2.354611
718,-350.4902579429,-12.9047641754,0.1500000000,816,701,1000,0.1383931000,2.376637
719,-487.5451134952,-13.1808662415,0.1400000000,732,624,863,0.1298494000,2.344217
720,-349.3499289821,-14.0177984238,0.1300000000,540,456,651,0.1234045000,2.440646
721,-262.7431475663,-13.9790811539,0.1300000000,351,301,441,0.1190386000,2.347339
722,-207.1956033087,-14.3695278168,0.1300000000,196,170,256,0.1165042000,2.364700
723,6.4362519786,-14.1019496918,0.1300000000,106,86,115,0.1153657000,2.188273
724,-281.0596991144,-13.0454483032,0.1300000000,379,332,450,0.1109107000,2.328563
725,-438.4096063066,-13.0278739929,0.1300000000,714,622,861,0.1023868000,2.273473
726,-364.5680110530,-13.3732862473,0.1300000000,527,447,678,0.0956746000,2.252603
727,-333.1070371250,-11.1532154083,0.1300000000,588,491,708,0.0886654000,2.366086
728,-220.8827960417,-11.0899848938,0.1300000000,257,221,327,0.0854281000,2.297208
729,-242.5378025786,-10.3105392456,0.1200000000,423,355,535,0.0801316000,2.495014
730,-287.9286240146,-10.1843757629,0.1200000000,356,300,385,0.0763201000,2.443344
731,-370.6057319177,-13.1621618271,0.1200000000,592,497,737,0.0690238000,2.431371
732,-283.2621463814,-14.0677595139,0.1200000000,772,653,1000,0.0591238000,2.263707
733,-311.3759257252,-11.7450151443,0.1100000000,799,669,1000,0.0492238000,2.284152
734,-305.7861835804,-12.2139930725,0.1100000000,770,649,1000,0.0393238000,2.245270
735,-312.5619791517,-11.9391956329,0.1100000000,721,624,1000,0.0294238000,2.329437
736,-302.5916338544,-13.7398614883,0.1100000000,744,636,1000,0.0195238000,2.255759
737,-289.3808986565,-10.3279228210,0.1000000000,735,613,1000,0.0100000000,2.387766
738,232.8507767350,-10.8002080917,0.1100000000,236,188,358,0.0100000000,2.315929
739,-230.8022457001,-10.3366346359,0.1000000000,725,621,1000,0.0100000000,2.231637
740,-243.3206786622,-10.6946878433,0.1000000000,743,639,1000,0.0100000000,2.157033
741,-306.9145414251,-9.8720340729,0.1000000000,754,624,1000,0.0100000000,2.145729
742,-285.9231043598,-8.8236570358,0.1000000000,743,629,1000,0.0100000000,2.077061
743,-285.8457924058,-7.1795654297,0.1000000000,755,642,1000,0.0100000000,1.964361
744,-285.1811928270,-9.9190950394,0.1000000000,752,631,1000,0.0100000000,1.897920
745,-268.1291687020,-9.9139108658,0.1000000000,751,631,1000,0.0100000000,1.966370
746,-256.5398198225,-12.0665922165,0.0900000000,770,639,1000,0.0100000000,1.868462
747,-330.9271640304,-13.4563474655,0.0900000000,729,631,1000,0.0100000000,1.997871
748,-211.6799740378,-12.6693172455,0.0800000000,752,638,1000,0.0100000000,1.829908
749,-263.2431453085,-12.6886501312,0.0800000000,742,642,1000,0.0100000000,1.855458
750,-257.5232515691,-13.9322729111,0.0800000000,754,642,1000,0.0100000000,1.797241
751,-230.7900686902,-13.7159233093,0.0800000000,789,672,1000,0.0100000000,1.794897
752,201.8101911819,-13.8089160919,0.0900000000,235,201,360,0.0100000000,1.751892
753,-206.8291368297,-14.6049728394,0.0900000000,749,633,1000,0.0100000000,1.821687
754,-269.6607003024,-15.5407600403,0.0900000000,761,647,1000,0.0100000000,1.755225
755,253.7948831266,-15.4921770096,0.1000000000,246,194,332,0.0100000000,1.718893
756,-218.5270070876,-14.8044271469,0.1000000000,791,691,1000,0.0100000000,1.699342
757,-239.7992428338,-15.8756809235,0.1000000000,838,715,1000,0.0100000000,1.659527
758,-236.8204526278,-13.3392601013,0.1000000000,794,681,1000,0.0100000000,1.673181
759,65.0939839704,-15.2274198532,0.1100000000,591,509,768,0.0100000000,1.671747
760,-258.6158722376,-13.9105806351,0.1100000000,838,708,1000,0.0100000000,1.683537
761,-234.7612916914,-16.4101581573,0.1100000000,837,709,1000,0.0100000000,1.648816
762,-254.0516256844,-17.0926380157,0.1100000000,835,708,1000,0.0100000000,1.612547
763,-299.8404123280,-17.9391365051,0.1100000000,837,717,1000,0.0100000000,1.652121
764,-275.1436881708,-16.3592815399,0.1100000000,802,687,1000,0.0100000000,1.578402
765,-271.9353169052,-14.2629461288,0.1100000000,808,697,1000,0.0100000000,1.557156
766,-269.7166484492,-13.9073905945,0.1100000000,809,683,1000,0.0100000000,1.498214
767,-241.5364299439,-13.8976736069,0.1100000000,802,696,1000,0.0100000000,1.489447
768,202.1362198547,-14.6543922424,0.1100000000,315,268,381,0.0100000000,1.499383
769,102.4434805948,-12.1204156876,0.1200000000,433,366,700,0.0100000000,1.503823
770,-278.2732818423,-13.9474639893,0.1100000000,850,716,1000,0.0100000000,1.462941
771,242.2158021472,-13.8105220795,0.1200000000,273,228,320,0.0100000000,1.430913
772,96.0623052005,-14.4563846588,0.1300000000,447,394,556,0.0100000000,1.424766
773,24.1120578702,-13.7387084961,0.1400000000,632,529,771,0.0100000000,1.467416
774,62.3118326787,-12.1227722168,0.1500000000,649,562,815,0.0100000000,1.466014
775,130.0917706751,-11.6809387207,0.1600000000,480,424,633,0.0100000000,1.391124
776,211.7054387294,-11.2583532333,0.1700000000,311,271,389,0.0100000000,1.441293
777,250.0966939076,-8.9720201492,0.1800000000,242,205,345,0.0100000000,1.430647
778,87.2079487367,-11.1568593979,0.1700000000,387,326,563,0.0100000000,1.329240
779,-106.6498562021,-8.6458110809,0.1700000000,734,629,951,0.0100000000,1.344139
780,151.9535402428,-10.8743457794,0.1800000000,367,300,450,0.0100000000,1.505088
781,-328.1053009508,-9.8065719604,0.1800000000,816,691,1000,0.0100000000,1.405878
782,-265.6634787629,-9.4097690582,0.1800000000,826,694,1000,0.0100000000,1.436006
783,-285.5455389751,-7.7891583443,0.1800000000,806,675,1000,0.0100000000,1.358366
784,300.6860982162,-8.2116394043,0.1900000000,106,93,160,0.0100000000,1.332883
785,-245.7467099487,-8.7259311676,0.1900000000,815,697,1000,0.0100000000,1.226169
786,177.7235051561,-6.9824123383,0.2000000000,325,286,457,0.0100000000,1.395492
787,89.8263568122,-4.0406055450,0.2100000000,601,519,819,0.0100000000,1.343619
788,-280.9597188252,-6.4169692993,0.2100000000,772,680,1000,0.0100000000,1.249137
789,-159.0391114078,-4.4105596542,0.2100000000,802,688,962,0.0100000000,1.161897
790,178.5909158867,-4.0311012268,0.2200000000,401,339,499,0.0100000000,1.200734
791,176.8205092772,-6.6006689072,0.2300000000,361,310,471,0.0100000000,1.195342
792,-259.2244023812,-6.3377342224,0.2300000000,815,720,1000,0.0100000000,1.215665
793,-259.6630860115,-6.2274265289,0.2300000000,802,683,1000,0.0100000000,1.106336
794,24.5690262315,-8.2936973572,0.2400000000,591,494,739,0.0100000000,1.255333
795,173.4097604876,-8.2087450027,0.2500000000,442,365,551,0.0100000000,1.180803
796,-303.0956851840,-7.5834288597,0.2500000000,801,686,1000,0.0100000000,1.186434
797,-343.9923655847,-6.7119874954,0.2400000000,785,669,1000,0.0100000000,1.088485
798,-277.5668641110,-7.2903947830,0.2400000000,781,676,1000,0.0100000000,1.081105
799,194.9808359273,-6.0559897423,0.2400000000,321,281,440,0.0100000000,1.065252
800,268.2945566566,-6.7248096466,0.2500000000,178,150,255,0.0100000000,0.988843
