episode,total_reward,average_q,safe_rate_100,attempted,executed,steps,epsilon,training_loss
663,188.8925146145,64.6615676880,0.3900000000,615,615,1000,0.0100000000,0.316752
664,111.9464911281,66.0090560913,0.3900000000,667,667,1000,0.0100000000,0.338865
665,254.9928789873,63.9466476440,0.4000000000,352,352,439,0.0100000000,0.348107
666,132.9261260923,66.2066955566,0.4000000000,681,681,1000,0.0100000000,0.336823
667,295.6923222908,67.6924362183,0.4100000000,380,380,608,0.0100000000,0.335736
668,248.4438292719,68.2586059570,0.4200000000,324,324,616,0.0100000000,0.322013
669,133.8183295953,68.6469421387,0.4200000000,610,610,1000,0.0100000000,0.318516
670,222.1325102925,70.4905471802,0.4300000000,433,433,720,0.0100000000,0.334718
671,279.9260468490,70.4896469116,0.4400000000,250,250,430,0.0100000000,0.291869
672,239.1397328859,71.3598861694,0.4500000000,417,417,556,0.0100000000,0.313304
673,253.2339927219,71.7703552246,0.4600000000,452,452,772,0.0100000000,0.306655
674,98.4238699710,72.7765045166,0.4600000000,689,689,1000,0.0100000000,0.283330
675,116.0183405457,72.5140609741,0.4600000000,718,718,1000,0.0100000000,0.298865
676,256.6997353278,73.4580383301,0.4700000000,525,525,732,0.0100000000,0.285059
677,245.1328948419,74.1130294800,0.4700000000,595,595,933,0.0100000000,0.291244
678,244.6199183509,74.2631225586,0.4800000000,242,242,352,0.0100000000,0.308327
679,268.5767816045,75.5837020874,0.4900000000,370,370,537,0.0100000000,0.311488
680,278.7310398087,75.7717819214,0.5000000000,318,318,582,0.0100000000,0.297741
681,169.6069619925,75.7193298340,0.4900000000,543,543,1000,0.0100000000,0.307440
682,252.9173304728,78.0466308594,0.5000000000,348,348,579,0.0100000000,0.308810
683,264.9393913041,77.1825027466,0.5000000000,370,370,527,0.0100000000,0.320620
684,210.5205797430,75.6846542358,0.5000000000,367,367,526,0.0100000000,0.305796
685,-525.3825845431,74.9863433838,0.5000000000,90,90,98,0.0100000000,0.313191
686,249.7882536126,68.6203231812,0.5100000000,566,566,997,0.0100000000,0.346325
687,-115.4714778369,66.1599273682,0.5100000000,378,378,563,0.0100000000,0.340552
688,241.2471883104,66.4083480835,0.5200000000,243,243,406,0.0100000000,0.332790
689,244.7407454814,67.3158111572,0.5300000000,333,333,578,0.0100000000,0.342254
690,263.7474276490,66.6635589600,0.5400000000,265,265,460,0.0100000000,0.293044
691,120.3489177247,67.9464263916,0.5400000000,611,611,1000,0.0100000000,0.338854
692,251.7999984982,66.5724487305,0.5500000000,264,264,456,0.0100000000,0.323626
693,271.2223045976,66.5892562866,0.5600000000,315,315,399,0.0100000000,0.338996
694,250.0954693120,68.3453826904,0.5700000000,340,340,443,0.0100000000,0.327743
695,249.5080997303,65.8093643188,0.5800000000,303,303,441,0.0100000000,0.344796
696,230.5532024125,66.7575607300,0.5900000000,485,485,809,0.0100000000,0.366118
697,237.7010363611,67.3145523071,0.6000000000,251,251,444,0.0100000000,0.344531
698,237.2622177458,66.5826644897,0.6100000000,271,271,404,0.0100000000,0.363775
699,241.7882698859,66.1883544922,0.6200000000,223,223,306,0.0100000000,0.335062
700,69.9780954819,63.6090393066,0.6200000000,841,841,1000,0.0100000000,0.378916
701,98.4963055029,65.6258087158,0.6200000000,757,757,1000,0.0100000000,0.401114
702,193.3746535179,65.8505096436,0.6300000000,628,628,782,0.0100000000,0.350956
703,276.7413512043,64.2387847900,0.6400000000,216,216,317,0.0100000000,0.331195
704,262.5125794193,65.6011886597,0.6500000000,172,172,272,0.0100000000,0.360370
705,262.8883564268,65.5459671021,0.6600000000,232,232,360,0.0100000000,0.346361
706,264.7067974286,67.2096786499,0.6700000000,361,361,666,0.0100000000,0.378309
707,224.0806586804,67.3725051880,0.6800000000,334,334,471,0.0100000000,0.395763
708,26.0249079645,67.6843490601,0.6800000000,845,845,1000,0.0100000000,0.364597
709,276.9969341411,69.0556030273,0.6900000000,271,271,448,0.0100000000,0.350848
710,250.6826272816,68.6425781250,0.7000000000,429,429,643,0.0100000000,0.341454
711,211.7434675123,69.1334533691,0.7100000000,279,279,412,0.0100000000,0.368164
712,244.9915928734,68.5987243652,0.7200000000,311,311,529,0.0100000000,0.333746
713,68.4634266767,69.0961151123,0.7200000000,751,751,1000,0.0100000000,0.308837
714,237.2894035543,68.4578552246,0.7300000000,252,252,503,0.0100000000,0.326201
715,262.0656403689,68.8139953613,0.7300000000,145,145,218,0.0100000000,0.384118
716,272.4342987046,68.9682312012,0.7300000000,239,239,433,0.0100000000,0.324413
717,215.2558204654,68.5026092529,0.7300000000,424,424,600,0.0100000000,0.314506
718,279.9921025521,70.7926635742,0.7300000000,296,296,507,0.0100000000,0.337828
719,236.4433407315,71.0214843750,0.7300000000,276,276,465,0.0100000000,0.344704
720,262.6568669270,70.3379058838,0.7400000000,239,239,357,0.0100000000,0.332580
721,265.8604459530,70.7378540039,0.7500000000,308,308,471,0.0100000000,0.339727
722,270.8596046930,70.3405303955,0.7500000000,121,121,232,0.0100000000,0.367570
723,155.1289473946,69.4689636230,0.7400000000,495,495,1000,0.0100000000,0.354664
724,174.6414772343,69.5274276733,0.7300000000,442,442,1000,0.0100000000,0.332997
725,270.5900566753,69.1068725586,0.7300000000,329,329,639,0.0100000000,0.354424
726,259.5086235478,69.3034286499,0.7300000000,100,100,180,0.0100000000,0.308646
727,291.7630791662,68.6518402100,0.7300000000,212,212,292,0.0100000000,0.347418
728,241.3705880248,69.8418197632,0.7400000000,342,342,593,0.0100000000,0.361483
729,151.3259728485,68.6265869141,0.7300000000,617,617,1000,0.0100000000,0.357037
730,249.7699693071,71.6416549683,0.7300000000,418,418,968,0.0100000000,0.341380
731,262.4593872447,71.6355667114,0.7400000000,224,224,457,0.0100000000,0.334234
732,264.9529619744,69.4020690918,0.7400000000,164,164,297,0.0100000000,0.382648
733,291.7264499264,68.4236907959,0.7400000000,408,408,803,0.0100000000,0.351936
734,285.9819767804,69.7324905396,0.7400000000,165,165,275,0.0100000000,0.404427
735,286.8015806360,69.6285552979,0.7400000000,187,187,324,0.0100000000,0.349573
736,271.3036169837,73.2925415039,0.7400000000,258,258,450,0.0100000000,0.344386
737,257.7533830945,72.7195663452,0.7400000000,288,288,394,0.0100000000,0.385817
738,285.1424040394,71.5518493652,0.7400000000,188,188,362,0.0100000000,0.409160
739,54.2278898158,71.8731842041,0.7300000000,177,177,223,0.0100000000,0.354416
740,259.5841386598,74.5047302246,0.7300000000,250,250,452,0.0100000000,0.389307
741,56.9221384825,73.9915542603,0.7200000000,150,150,182,0.0100000000,0.426513
742,304.1805688462,74.2874832153,0.7200000000,224,224,371,0.0100000000,0.366603
743,272.0145458420,76.4799957275,0.7200000000,228,228,351,0.0100000000,0.353508
744,284.3418751485,75.4142761230,0.7300000000,146,146,275,0.0100000000,0.379896
745,36.7969752896,76.7558898926,0.7300000000,97,97,147,0.0100000000,0.458610
746,268.4064789085,74.5658264160,0.7300000000,202,202,292,0.0100000000,0.419558
747,267.5757085134,74.3255310059,0.7300000000,217,217,322,0.0100000000,0.319450
748,258.6408063416,76.3438262939,0.7300000000,559,559,739,0.0100000000,0.431336
749,120.0153043811,78.6263275146,0.7200000000,961,961,1000,0.0100000000,0.395125
750,289.6247914549,79.6244583130,0.7100000000,305,305,487,0.0100000000,0.361823
751,191.8431301523,77.6425933838,0.7000000000,543,543,1000,0.0100000000,0.377396
752,257.0691187920,77.5301284790,0.7100000000,192,192,368,0.0100000000,0.341847
753,304.2674991164,78.4975662231,0.7200000000,271,271,481,0.0100000000,0.352286
754,134.2732009597,81.9976882935,0.7200000000,755,755,1000,0.0100000000,0.410839
755,295.8119956731,83.3334655762,0.7200000000,197,197,332,0.0100000000,0.375907
756,299.5886434523,81.7352981567,0.7300000000,164,164,274,0.0100000000,0.383154
757,285.8185076433,81.8263244629,0.7300000000,273,273,333,0.0100000000,0.376212
758,267.5930500840,80.7663726807,0.7400000000,383,383,555,0.0100000000,0.389588
759,276.1348980967,82.7982482910,0.7400000000,266,266,367,0.0100000000,0.402467
760,290.4548283846,79.4807205200,0.7400000000,117,117,199,0.0100000000,0.432836
761,279.2758578301,80.3042831421,0.7400000000,333,333,364,0.0100000000,0.388077
762,289.2589974099,80.7566375732,0.7400000000,439,439,493,0.0100000000,0.410146
763,249.3719086979,79.8649368286,0.7500000000,265,265,476,0.0100000000,0.426374
764,260.4152282647,81.5216064453,0.7600000000,226,226,400,0.0100000000,0.440993
765,257.9139929098,80.7495117188,0.7600000000,205,205,293,0.0100000000,0.419717
766,257.7672330217,81.9637374878,0.7700000000,252,252,413,0.0100000000,0.410287
767,291.4424561551,83.1970977783,0.7700000000,255,255,422,0.0100000000,0.424103
768,181.3353476327,83.0688018799,0.7600000000,498,498,1000,0.0100000000,0.430741
769,29.8133762094,84.8381195068,0.7700000000,84,84,117,0.0100000000,0.499755
770,269.7279628773,84.4389648438,0.7700000000,445,445,913,0.0100000000,0.456341
771,31.2581946223,84.6699523926,0.7600000000,90,90,103,0.0100000000,0.345780
772,245.9844024668,85.5766754150,0.7600000000,203,203,395,0.0100000000,0.433171
773,265.5146319618,84.4736938477,0.7600000000,298,298,515,0.0100000000,0.436458
774,241.7904383792,85.1831436157,0.7600000000,220,220,226,0.0100000000,0.432231
775,289.5673589027,84.3677291870,0.7700000000,184,184,266,0.0100000000,0.479042
776,64.4622796699,84.3244247437,0.7600000000,99,99,125,0.0100000000,0.423974
777,-100.0847202664,84.7348327637,0.7500000000,338,338,425,0.0100000000,0.403988
778,281.3837116837,83.1508026123,0.7500000000,178,178,246,0.0100000000,0.412259
779,252.3293137546,84.1644592285,0.7500000000,172,172,260,0.0100000000,0.451276
780,270.0219261853,83.6343688965,0.7500000000,166,166,285,0.0100000000,0.462366
781,237.5711447487,84.4303436279,0.7600000000,341,341,772,0.0100000000,0.449872
782,25.5097625636,83.2090148926,0.7500000000,93,93,125,0.0100000000,0.406957
783,289.5357836244,83.5425643921,0.7500000000,151,151,217,0.0100000000,0.432075
784,275.9778637439,84.4301071167,0.7500000000,207,207,365,0.0100000000,0.423078
785,79.0967430081,82.1915359497,0.7500000000,748,748,1000,0.0100000000,0.439670
786,275.0026882945,83.5722351074,0.7500000000,226,226,499,0.0100000000,0.443625
787,292.4495663315,84.7702331543,0.7600000000,368,368,813,0.0100000000,0.478075
788,-130.1740815797,82.4509124756,0.7500000000,720,720,1000,0.0100000000,0.428137
789,268.8815387755,82.7438812256,0.7500000000,161,161,229,0.0100000000,0.372592
790,290.7509000778,82.8057098389,0.7500000000,171,171,286,0.0100000000,0.416400
791,266.6309228963,81.8761749268,0.7600000000,376,376,705,0.0100000000,0.423324
792,302.7954969612,83.0098190308,0.7600000000,241,241,350,0.0100000000,0.435485
793,302.9434155280,81.7818069458,0.7500000000,142,142,203,0.0100000000,0.494605
794,236.8678801220,80.5749359131,0.7400000000,219,219,255,0.0100000000,0.488975
795,239.1172468988,82.7621307373,0.7400000000,655,655,843,0.0100000000,0.405301
796,48.4935807939,81.5983428955,0.7300000000,108,108,132,0.0100000000,0.571625
797,254.5135075673,80.6392822266,0.7300000000,227,227,264,0.0100000000,0.463720
798,-56.4659454376,80.2757034302,0.7200000000,673,673,1000,0.0100000000,0.462566
799,51.8516615139,81.2112579346,0.7100000000,142,142,167,0.0100000000,0.469429
800,23.8107840103,80.5142059326,0.7100000000,92,92,100,0.0100000000,0.487393
